,is_sarcastic,titles,article_link
639,1,Wilbur Ross Shakes Self Awake After Briefly Dying During Cabinet Meeting,https://politics.theonion.com/wilbur-ross-shakes-self-awake-after-briefly-dying-durin-1823653396
640,1,Dozens Of Other Countries That Interfered In 2016 Election Annoyed Russia Getting All The Credit,https://politics.theonion.com/dozens-of-other-countries-that-interfered-in-2016-elect-1823645160
641,1,"Huckabee Sanders Warns Stormy Daniels’ Disclosures Just Steamy, Sexy Distraction From Real Issues",https://politics.theonion.com/huckabee-sanders-warns-stormy-daniels-disclosures-just-1823620557
642,1,Idea Of Doing Nothing Until Next Mass Shooting Quickly Gaining Traction In Congress,https://politics.theonion.com/idea-of-doing-nothing-until-next-mass-shooting-quickly-1823399145
643,1,Marco Rubio Still Rock-Hard Days After Being Publicly Humiliated On National Stage,https://politics.theonion.com/marco-rubio-still-rock-hard-days-after-being-publicly-h-1823273762
644,1,"‘Oh God, What Happened Last Night?’ Says Groggy Mike Pence After Waking Up In Same Bed As Wife",https://politics.theonion.com/oh-god-what-happened-last-night-says-groggy-mike-pe-1823070030
645,1,Veteran Congressman Can Still Remember When Inaction On Gun Violence Actually Presented A Moral Dilemma,https://politics.theonion.com/veteran-congressman-can-still-remember-when-inaction-on-1823043030
646,1,John Kelly Apologizes For Assuming Everyone Would Ignore Abuse Allegations Like They Do In Military,https://politics.theonion.com/john-kelly-apologizes-for-assuming-everyone-would-ignor-1823035070
647,1,Congress Confused By $500 Million In Trump’s Budget Allocated For ‘Laser Stuff’,https://politics.theonion.com/congress-confused-by-500-million-in-trump-s-budget-all-1822969581
648,1,Trump Announces Plan To Replace Food Stamps With New Low-Income Foraging Program,https://politics.theonion.com/trump-announces-plan-to-replace-food-stamps-with-new-lo-1822967010
649,1,Frustrated Hope Hicks Wishing She Could Find One Nice Guy In This Autocratic Personality Cult,https://politics.theonion.com/frustrated-hope-hicks-wishing-she-could-find-one-nice-g-1822879296
650,1,Report: Russia Managed To Penetrate Voter Databases In Order To Ensure Election Was Fair And Free Like The Loyal Allies They Are,https://politics.theonion.com/report-russia-managed-to-penetrate-voter-databases-in-1822840810
651,1,Congress Puts Aside Partisan Differences For Good Of Military Contractors,https://politics.theonion.com/congress-puts-aside-partisan-differences-for-good-of-mi-1822844000
652,1,Scott Pruitt Orders EPA Employees To Stay In Office Over Weekend While It’s Being Fumigated,https://politics.theonion.com/scott-pruitt-orders-epa-employees-to-stay-in-office-ove-1822666417
653,1,Guantánamo Inmates Cheer After Learning Trump Saved Their Home,https://politics.theonion.com/guantanamo-inmates-cheer-after-learning-trump-saved-the-1822640043
654,1,"FBI Warns Republican Memo Could Undermine Faith In Massive, Unaccountable Government Secret Agencies",https://politics.theonion.com/fbi-warns-republican-memo-could-undermine-faith-in-mass-1822639681
655,1,Lawyers Confirm Trump Willing To Answer All Of Sean Hannity’s Questions About Russia Collusion,https://politics.theonion.com/lawyers-confirm-trump-willing-to-answer-all-of-sean-han-1822607174
656,1,"‘We Must Restore Rule Of Law,’ Says Trump As Aides Pass Out Revolvers To Audience",https://politics.theonion.com/we-must-restore-rule-of-law-says-trump-as-aides-pass-1822564037
657,1,Senator Dick Durbin Forced To Watch State Of The Union Address From Home After Getting Ripped Off By Ticket Scalper,https://politics.theonion.com/senator-dick-durbin-forced-to-watch-state-of-the-union-1822564890
658,1,Stephen Miller Rewards Self After Day Of Speechwriting With Trip To See Children In Local ICE Detention Center,https://politics.theonion.com/stephen-miller-rewards-self-after-day-of-speechwriting-1822562453
659,1,Poll Finds 78% Of Americans Would Vote For Liberty Bell,https://politics.theonion.com/poll-finds-78-of-americans-would-vote-for-liberty-bell-1822511693
660,1,"Trump Insists He Never Thought About Firing Mueller, Feeding Him To Pack Of Rabid Dogs, Mounting Head In Oval Office As Trophy",https://politics.theonion.com/trump-insists-he-never-thought-about-firing-mueller-fe-1822461545
661,1,"Cory Booker, Kamala Harris, Elizabeth Warren Assure Dreamers They’ll Never Stop Fighting For The 2020 Nomination",https://politics.theonion.com/cory-booker-kamala-harris-elizabeth-warren-assure-dre-1822346710
662,1,Follow-Up Tests Confirm President Trump’s 19 Other Personalities Also Perfectly Healthy,https://politics.theonion.com/follow-up-tests-confirm-president-trump-s-19-other-pers-1822165668
663,1,Huckabee Sanders Repeatedly Insists That President’s Footprints Created The Great Lakes,https://politics.theonion.com/huckabee-sanders-repeatedly-insists-that-president-s-fo-1822163179
664,1,"New Report Finds Adult Film Star May Have Paid Over $130,000 To Cover Up Sexual Encounter With Trump",https://politics.theonion.com/new-report-finds-adult-film-star-may-have-paid-over-13-1822124133
665,1,Paul Ryan Confident American People Will Warm Up To Tax Plan Once They Realize Life A Cruel And Meaningless Farce,https://politics.theonion.com/paul-ryan-confident-american-people-will-warm-up-to-tax-1821509050
666,1,GOP Leaders Celebrate Decisive Win Over Americans,https://politics.theonion.com/gop-leaders-celebrate-decisive-win-over-americans-1821450809
667,1,Report: GOP Tax Bill Supported By Majority Of Americans Currently Suffocating Wealthy Benefactor With Pillow,https://politics.theonion.com/report-gop-tax-bill-supported-by-majority-of-americans-1821289414
668,1,DNC Takes Out Full-Page Ad Thanking Alabama’s Working-Class White Voters,https://politics.theonion.com/dnc-takes-out-full-page-ad-thanking-alabama-s-working-c-1821263652
669,1,Baffled DNC Plant Roy Moore Not Sure What Else He Could Have Done To Defame Republican Party,https://politics.theonion.com/baffled-dnc-plant-roy-moore-not-sure-what-else-he-could-1821234868
670,1,Trump Dismisses Accusers As Women,https://politics.theonion.com/trump-dismisses-accusers-as-women-1821226091
671,1,New GOP Tax Plan Requires Welfare Recipients To Apply For Each Individual Piece Of Food,https://politics.theonion.com/new-gop-tax-plan-requires-welfare-recipients-to-apply-f-1821130408
672,1,Al Franken: ‘I’m Deeply Sorry For My Hilarious Actions’,https://politics.theonion.com/al-franken-i-m-deeply-sorry-for-my-hilarious-actions-1821091255
673,1,"Trump Promises U.S. Will Continue To Recognize, Preserve Palestinians' Historic Refugee Camps",https://politics.theonion.com/trump-promises-u-s-will-continue-to-recognize-preserv-1821057710
674,1,Ryan Zinke Comes Out In Support Of Controversial Wildfire,https://politics.theonion.com/ryan-zinke-comes-out-in-support-of-controversial-wildfi-1821022758
675,1,"New RNC Ad Endorses Roy Moore: ‘He’s A Scumbag, But He’s Our Scumbag’",https://politics.theonion.com/new-rnc-ad-endorses-roy-moore-he-s-a-scumbag-but-he-1821020657
676,1,"Flynn Pleads Guilty To Lying To FBI, But, Worst Of All, Lying To Himself",https://politics.theonion.com/flynn-pleads-guilty-to-lying-to-fbi-but-worst-of-all-1820930885
677,1,Man’s Eyes Glaze Over Whenever Politician Starts Threatening To Plunge Him Into Serf-Like Subjugation,https://local.theonion.com/man-s-eyes-glaze-over-whenever-politician-starts-threat-1820880035
678,1,‘The Onion’ Has Obtained Exclusive Information From Jaime Phillips About Roy Moore’s Sexual Indiscretions,https://www.theonion.com/the-onion-has-obtained-exclusive-information-from-jai-1820808638
679,1,Al Franken Tearfully Announces Intention To Step Down From Role As Harasser Of Women,https://politics.theonion.com/al-franken-tearfully-announces-intention-to-step-down-f-1820801727
680,1,Justice Kennedy Out For Rest Of Session With Tear In Adjudicatory Tendon,https://politics.theonion.com/justice-kennedy-out-for-rest-of-session-with-tear-in-ad-1820609511
681,1,Trump Privately Terrified His Sexual Assault Victims Will Someday Come Forward,https://politics.theonion.com/trump-privately-terrified-his-sexual-assault-victims-wi-1820553409
682,1,Congressman Checks In Real Quick With Ethics Office To Make Sure Pressing Exposed Penis Against Intern Doesn’t Constitute Sexual Harassment,https://politics.theonion.com/congressman-checks-in-real-quick-with-ethics-office-to-1820553037
683,1,"Paul Ryan Announces New Congress Sexual Harassment Training Will Create Safe Work Atmosphere, Plausible Deniability",https://politics.theonion.com/paul-ryan-announces-new-congress-sexual-harassment-trai-1820545075
684,1,Obamas Reunited Live On TV For First Time Since Leaving White House,https://politics.theonion.com/obamas-reunited-live-on-tv-for-first-time-since-leaving-1820540126
685,1,Democrats Call For Convincing Amount Of Condemnation For Al Franken,https://politics.theonion.com/democrats-call-for-convincing-amount-of-condemnation-fo-1820521229
686,1,Roy Moore On Pedophilia Accusers: ‘These Women Are Only Discrediting Me Now Because Shifting Sociocultural Norms Have Created An Environment In Which Assault Allegations Are Taken Seriously’,https://politics.theonion.com/roy-moore-on-pedophilia-accusers-these-women-are-only-1820405898
687,1,How The World Has Changed Since Trump’s Election,https://politics.theonion.com/how-the-world-has-changed-since-trump-s-election-1820254398
688,1,"While I May Disagree With His Choice Of Words, I Fully Support The President In Whatever It Is You’re Talking About That He Just Did",https://www.theonion.com/while-i-may-disagree-with-his-choice-of-words-i-fully-1820221286
689,1,Paul Ryan Quickly Runs Tweet About Texas Shooting Past Wayne LaPierre Before Posting,https://politics.theonion.com/paul-ryan-quickly-runs-tweet-about-texas-shooting-past-1820188824
690,1,Itinerary For Trump’s Trip To Asia,https://politics.theonion.com/itinerary-for-trump-s-trip-to-asia-1820125270
691,1,John Kelly Loses Seat On NAACP Board Of Directors,https://politics.theonion.com/john-kelly-loses-seat-on-naacp-board-of-directors-1820015806
692,1,Startling Report Finds Evidence Democrats May Have Attempted To Influence 2016 Election,https://politics.theonion.com/startling-report-finds-evidence-democrats-may-have-atte-1819908378
693,1,Nabisco Baffled After Trump Administration Gives It $200 Million Contract To Rebuild Puerto Rico’s Roads,https://politics.theonion.com/nabisco-baffled-after-trump-administration-gives-it-20-1819886593
694,1,"Russian Interference Had No Impact On Election, Reports Website Created 8 Minutes Ago",https://politics.theonion.com/russian-interference-had-no-impact-on-election-reports-1819848431
695,1,Trump Called Up For Vietnam Service After Last Of Draft Deferments Expires,https://politics.theonion.com/trump-called-up-for-vietnam-service-after-last-of-draft-1819778724
696,1,Scott Pruitt Nervously Picks Up Walking Pace As Hundreds Of Whooping Cranes Begin Silently Perching Around Him,https://politics.theonion.com/scott-pruitt-nervously-picks-up-walking-pace-as-hundred-1819708622
697,1,‘What Were We Talking About Again?’ Says Trump 15 Seconds Into Phone Call To Family Of Fallen Soldier,https://politics.theonion.com/what-were-we-talking-about-again-says-trump-15-secon-1819690253
698,1,Trump Comforts Grieving War Widow By Assuring Her He Will Never Die,https://politics.theonion.com/trump-comforts-grieving-war-widow-by-assuring-her-he-wi-1819688283
699,1,Tips For Organizing A Protest,https://politics.theonion.com/tips-for-organizing-a-protest-1819677257
700,1,How Gerrymandering Works,https://politics.theonion.com/how-gerrymandering-works-1819655161
701,1,Arguments For And Against Single Payer Healthcare,https://politics.theonion.com/arguments-for-and-against-single-payer-healthcare-1819594202
702,1,Congress’s Agenda For The Upcoming Term,https://politics.theonion.com/congress-s-agenda-for-the-upcoming-term-1819594195
703,1,Revelations From Hillary Clinton’s New Memoir,https://politics.theonion.com/revelations-from-hillary-clinton-s-new-memoir-1819594192
704,1,"The Onion Remembers Steve Bannon, Trump’s Most Encrusted Advisor",https://politics.theonion.com/the-onion-remembers-steve-bannon-trump-s-most-encruste-1819580985
705,1,What Is Trump’s Relationship With White Nationalism?,https://politics.theonion.com/what-is-trump-s-relationship-with-white-nationalism-1819594197
706,1,What To Expect From James Comey’s Book,https://politics.theonion.com/what-to-expect-from-james-comey-s-book-1819594198
707,1,Onion Fact Checks: Anthony Scaramucci’s ‘New Yorker’ Interview,https://politics.theonion.com/onion-fact-checks-anthony-scaramucci-s-new-yorker-in-1819594176
708,1,Voter Fraud: Myth Vs. Fact,https://politics.theonion.com/voter-fraud-myth-vs-fact-1819594173
709,1,The Onion Remembers Press Secretary Sean Spicer: A Valiant Hero In The War Against Journalism,https://politics.theonion.com/the-onion-remembers-press-secretary-sean-spicer-a-vali-1819580981
710,1,The Trump White House’s Fourth Of July Celebration Schedule,https://politics.theonion.com/the-trump-white-house-s-fourth-of-july-celebration-sche-1819594169
711,1,Trump Announces Paris Climate Deal Rejection In Front Of 16 Running Faucets,https://politics.theonion.com/trump-announces-paris-climate-deal-rejection-in-front-o-1819592833
712,1,A Timeline Of The Watergate Scandal,https://politics.theonion.com/a-timeline-of-the-watergate-scandal-1819594149
713,1,Tips For Not Condemning Millions Of Americans To Sickness And Death,https://politics.theonion.com/tips-for-not-condemning-millions-of-americans-to-sickne-1819594135
714,1,The Onion Looks Back At The First 100 Days And 10 Plagues Of The Trump Administration,https://politics.theonion.com/the-onion-looks-back-at-the-first-100-days-and-10-plagu-1819580977
715,1,A Timeline Of U.S.–North Korean Relations,https://politics.theonion.com/a-timeline-of-u-s-north-korean-relations-1819594142
716,1,Islam: Myth Vs. Fact,https://politics.theonion.com/islam-myth-vs-fact-1819594132
717,1,"Gaunt, Hollow-Eyed Big Bird Enters Sixth Day Of Hunger Strike Against Proposed Trump Budget",https://politics.theonion.com/gaunt-hollow-eyed-big-bird-enters-sixth-day-of-hunger-1819592744
718,1,Trump’s Budget Proposal: What You Need To Know,https://politics.theonion.com/trump-s-budget-proposal-what-you-need-to-know-1819594127
719,1,Obamacare Vs. The GOP’s New Health Plan,https://politics.theonion.com/obamacare-vs-the-gop-s-new-health-plan-1819594129
720,1,The Onion’s Complete Coverage Of A Far More Measured And Presidential Teleprompter,https://politics.theonion.com/the-onion-s-complete-coverage-of-a-far-more-measured-an-1819580951
721,1,Steve Bannon’s Inflamed Liver Pulsing Visibly Through Shirt During Strategy Meeting,https://politics.theonion.com/steve-bannon-s-inflamed-liver-pulsing-visibly-through-s-1819592723
722,1,What You Need To Know About The Trump Administration’s Ties To Russia,https://politics.theonion.com/what-you-need-to-know-about-the-trump-administration-s-1819594101
723,1,How DeVos Plans To Change The Department Of Education,https://politics.theonion.com/how-devos-plans-to-change-the-department-of-education-1819594098
724,1,What’s Next For Hillary Clinton?,https://politics.theonion.com/what-s-next-for-hillary-clinton-1819594094
725,1,The Pros And Cons Of A Two-Party System,https://politics.theonion.com/the-pros-and-cons-of-a-two-party-system-1819594105
726,1,How Trump Plans To Improve America’s Cybersecurity,https://politics.theonion.com/how-trump-plans-to-improve-america-s-cybersecurity-1819594102
727,1,Getting To Know The Trump Family,https://politics.theonion.com/getting-to-know-the-trump-family-1819594104
728,1,How Will Immigration Change Under Trump?,https://politics.theonion.com/how-will-immigration-change-under-trump-1819594091
729,1,How Trump Plans To ‘Drain The Swamp’,https://politics.theonion.com/how-trump-plans-to-drain-the-swamp-1819594103
730,1,What Qualities Is Trump Looking For In A Supreme Court Nominee?,https://politics.theonion.com/what-qualities-is-trump-looking-for-in-a-supreme-court-1819594214
731,1,Melania Trump’s Goals As First Lady,https://politics.theonion.com/melania-trump-s-goals-as-first-lady-1819594086
732,1,License To Negotiate: A Look Back At The Covert Operations Of Secretary Of State John Kerry,https://politics.theonion.com/license-to-negotiate-a-look-back-at-the-covert-operati-1819580943
733,1,How D.C. Is Preparing For Inauguration Day,https://politics.theonion.com/how-d-c-is-preparing-for-inauguration-day-1819594085
734,1,A Timeline Of Trump’s Relationship With The Press,https://politics.theonion.com/a-timeline-of-trump-s-relationship-with-the-press-1819594087
735,1,The Pros And Cons Of Universal Basic Income,https://politics.theonion.com/the-pros-and-cons-of-universal-basic-income-1819594083
736,1,What Compromising Information Does Russia Have On Donald Trump?,https://politics.theonion.com/what-compromising-information-does-russia-have-on-donal-1819594092
737,1,How Republicans Plan To Repeal And Replace Obamacare,https://politics.theonion.com/how-republicans-plan-to-repeal-and-replace-obamacare-1819594079
738,1,How Confirmation Hearings Work,https://politics.theonion.com/how-confirmation-hearings-work-1819594078
739,1,What Obama Hopes To Accomplish Before Leaving The White House,https://politics.theonion.com/what-obama-hopes-to-accomplish-before-leaving-the-white-1819594082
740,1,Republicans’ Congressional Agenda For 2017,https://politics.theonion.com/republicans-congressional-agenda-for-2017-1819594076
741,1,What To Know About Trump’s Mar-A-Lago Estate,https://politics.theonion.com/what-to-know-about-trump-s-mar-a-lago-estate-1819594084
742,1,What You Need To Know About U.S.–Russia Tensions,https://politics.theonion.com/what-you-need-to-know-about-u-s-russia-tensions-1819594073
743,1,Ruth Bader Ginsburg Debating Whether To Cancel Winter Vacation Climbing K2,https://politics.theonion.com/ruth-bader-ginsburg-debating-whether-to-cancel-winter-v-1819579515
744,1,How To Stay Politically Active After The Election,https://politics.theonion.com/how-to-stay-politically-active-after-the-election-1819594070
745,1,Can Trump Follow Through On His Campaign Promises?,https://politics.theonion.com/can-trump-follow-through-on-his-campaign-promises-1819594077
746,1,What You Need To Know About The Dakota Access Pipeline,https://politics.theonion.com/what-you-need-to-know-about-the-dakota-access-pipeline-1819594062
747,1,What Can Americans Expect Under A Trump Presidency?,https://politics.theonion.com/what-can-americans-expect-under-a-trump-presidency-1819594057
748,1,America Chooses The Glass Ceiling: A Look Back At Hillary Clinton’s Presidential Campaign,https://politics.theonion.com/america-chooses-the-glass-ceiling-a-look-back-at-hilla-1819580954
749,1,The Election Of Donald Trump: A Candidate Who United Every American Intolerance,https://politics.theonion.com/the-election-of-donald-trump-a-candidate-who-united-ev-1819580955
750,1,What Lessons America Can Learn From This Election Cycle,https://politics.theonion.com/what-lessons-america-can-learn-from-this-election-cycle-1819594055
751,1,How To Talk To Your Child About The Election Results,https://politics.theonion.com/how-to-talk-to-your-child-about-the-election-results-1819594075
752,1,The Onion’s Special Coverage Of Election Day 2016,https://politics.theonion.com/the-onion-s-special-coverage-of-election-day-2016-1819594245
753,1,Election Day By The Numbers,https://politics.theonion.com/election-day-by-the-numbers-1819594058
754,1,Voting Vs. Abstention,https://politics.theonion.com/voting-vs-abstention-1819594072
755,1,How Voting Works,https://politics.theonion.com/how-voting-works-1819594056
756,1,A Timeline Of The 2016 Election Cycle,https://politics.theonion.com/a-timeline-of-the-2016-election-cycle-1819594053
757,1,Most Hotly Contested Down-Ballot Measures Of 2016,https://politics.theonion.com/most-hotly-contested-down-ballot-measures-of-2016-1819594047
758,1,What Happens If Trump Refuses To Concede Election,https://politics.theonion.com/what-happens-if-trump-refuses-to-concede-election-1819594051
759,1,Most Likely Candidates For Clinton’s Cabinet,https://politics.theonion.com/most-likely-candidates-for-clinton-s-cabinet-1819594049
760,1,Most Likely Candidates For Trump’s Cabinet,https://politics.theonion.com/most-likely-candidates-for-trump-s-cabinet-1819594048
761,1,Where Your Political Donation Goes,https://politics.theonion.com/where-your-political-donation-goes-1819594052
762,1,Fact-Checking The Third Presidential Debate,https://politics.theonion.com/fact-checking-the-third-presidential-debate-1819594050
763,1,Fact-Checking The Second Presidential Debate,https://politics.theonion.com/fact-checking-the-second-presidential-debate-1819594046
764,1,How The Debates Can Be Improved,https://politics.theonion.com/how-the-debates-can-be-improved-1819594054
765,1,How The Candidates Are Preparing For The Vice Presidential Debate,https://politics.theonion.com/how-the-candidates-are-preparing-for-the-vice-president-1819594034
766,1,Fact-Checking The First Presidential Debate,https://politics.theonion.com/fact-checking-the-first-presidential-debate-1819594041
767,1,Most Common Methods Of Voter Suppression,https://politics.theonion.com/most-common-methods-of-voter-suppression-1819594026
768,1,Who Is Gary Johnson?,https://politics.theonion.com/who-is-gary-johnson-1819594031
769,1,What Is The ‘Alt-Right’?,https://politics.theonion.com/what-is-the-alt-right-1819594014
770,1,Why Don’t People Like Hillary Clinton?,https://politics.theonion.com/why-don-t-people-like-hillary-clinton-1819594012
771,1,Who Are Donald Trump’s Supporters?,https://politics.theonion.com/who-are-donald-trump-s-supporters-1819594003
772,1,How Trump Plans To Turn His Campaign Around,https://politics.theonion.com/how-trump-plans-to-turn-his-campaign-around-1819594000
773,1,Details Of Trump’s Economic Plan,https://politics.theonion.com/details-of-trump-s-economic-plan-1819594010
774,1,What’s Inside Trump’s Tax Returns,https://politics.theonion.com/what-s-inside-trump-s-tax-returns-1819594025
775,1,Who’s Speaking At The DNC: Day 4,https://politics.theonion.com/who-s-speaking-at-the-dnc-day-4-1819593994
776,1,The Onion’s Full Coverage Of Joe Biden’s 2016 DNC Speech,https://politics.theonion.com/the-onion-s-full-coverage-of-joe-biden-s-2016-dnc-speec-1819579139
777,1,DNC Speech: Clinton Campaign Thanks Volunteers For Killing Millions Of Gnats In Hillary’s Bus,https://politics.theonion.com/dnc-speech-clinton-campaign-thanks-volunteers-for-kill-1819579114
778,1,Who’s Speaking At The DNC: Day 3,https://politics.theonion.com/who-s-speaking-at-the-dnc-day-3-1819593997
779,1,Highlights Of Bill Clinton’s 2016 DNC Speech,https://politics.theonion.com/highlights-of-bill-clinton-s-2016-dnc-speech-1819579184
780,1,Who Is Tim Kaine?,https://politics.theonion.com/who-is-tim-kaine-1819594017
781,1,The Onion’s Full Coverage Of Bill Clinton’s 2016 DNC Speech,https://politics.theonion.com/the-onion-s-full-coverage-of-bill-clinton-s-2016-dnc-sp-1819579178
782,1,DNC Speech: Could This Democrat Testing Out Phrases And Sounds Be The Future Of The Party?,https://politics.theonion.com/dnc-speech-could-this-democrat-testing-out-phrases-and-1819579130
783,1,Highlights Of Bernie Sanders’s 2016 DNC Speech,https://politics.theonion.com/highlights-of-bernie-sanders-s-2016-dnc-speech-1819579150
784,1,"DNC Speech: ‘It’s Howard Dean, Motherfucks!’",https://politics.theonion.com/dnc-speech-it-s-howard-dean-motherfucks-1819579111
785,1,Who’s Speaking At The DNC: Day 2,https://politics.theonion.com/who-s-speaking-at-the-dnc-day-2-1819593996
786,1,Highlights Of Michelle Obama’s 2016 DNC Speech,https://politics.theonion.com/highlights-of-michelle-obama-s-2016-dnc-speech-1819579115
787,1,The Onion’s Full Coverage Of Bernie Sanders’s 2016 DNC Speech,https://politics.theonion.com/the-onion-s-full-coverage-of-bernie-sanders-s-2016-dnc-1819579129
788,1,Who’s Speaking At The DNC: Day 1,https://politics.theonion.com/who-s-speaking-at-the-dnc-day-1-1819593992
789,1,Revelations From The DNC Email Leak,https://politics.theonion.com/revelations-from-the-dnc-email-leak-1819593999
790,1,Highlights Of The 2016 RNC,https://politics.theonion.com/highlights-of-the-2016-rnc-1819579119
791,1,The Onion’s Full Coverage Of Donald Trump’s 2016 RNC Speech,https://politics.theonion.com/the-onion-s-full-coverage-of-donald-trump-s-2016-rnc-sp-1819579098
792,1,"RNC Speech: ‘Fuck, We’re Really Just Letting This Fucking Happen?’",https://politics.theonion.com/rnc-speech-fuck-we-re-really-just-letting-this-fucki-1819579106
793,1,Who's Speaking At The RNC: Day 4,https://politics.theonion.com/whos-speaking-at-the-rnc-day-4-1819594002
794,1,Highlights Of Ted Cruz’s 2016 RNC Speech,https://politics.theonion.com/highlights-of-ted-cruz-s-2016-rnc-speech-1819579197
795,1,RNC Speech: ‘Students Should Stop Taking Handouts And Find Their Diplomas In A Lake Like I Did’,https://politics.theonion.com/rnc-speech-students-should-stop-taking-handouts-and-f-1819579108
796,1,The Onion’s Full Coverage Of Mike Pence’s 2016 RNC Speech,https://politics.theonion.com/the-onion-s-full-coverage-of-mike-pence-s-2016-rnc-spee-1819579107
797,1,"RNC Speech: ‘If We Don’t Elect Trump, Our Enemies Will’",https://politics.theonion.com/rnc-speech-if-we-don-t-elect-trump-our-enemies-will-1819579094
798,1,Highlights Of Chris Christie’s 2016 RNC Speech,https://politics.theonion.com/highlights-of-chris-christie-s-2016-rnc-speech-1819579123
799,1,Who's Speaking At The RNC: Day 3,https://politics.theonion.com/whos-speaking-at-the-rnc-day-3-1819593991
800,1,The Onion’s Full Coverage Of Chris Christie’s 2016 RNC Speech,https://politics.theonion.com/the-onion-s-full-coverage-of-chris-christie-s-2016-rnc-1819579118
801,1,RNC Speech: Trump Invites Young Couple To Make Out,https://politics.theonion.com/rnc-speech-trump-invites-young-couple-to-make-out-1819579039
802,1,Who's Speaking At The RNC: Day 2,https://politics.theonion.com/whos-speaking-at-the-rnc-day-2-1819593995
803,1,Highlights Of Melania Trump’s 2016 RNC Speech,https://politics.theonion.com/highlights-of-melania-trump-s-2016-rnc-speech-1819579050
804,1,Highlights Of Rudy Giuliani’s 2016 RNC Speech,https://politics.theonion.com/highlights-of-rudy-giuliani-s-2016-rnc-speech-1819579038
805,1,Who's Speaking At The RNC: Day 1,https://politics.theonion.com/whos-speaking-at-the-rnc-day-1-1819593993
806,1,Who Is Kim Davis?,https://politics.theonion.com/who-is-kim-davis-1819578219
807,1,How Greece Can Solve Its Debt Crisis,https://politics.theonion.com/how-greece-can-solve-its-debt-crisis-1819577985
808,1,Obamacare: Recklessly Providing More Americans With Access To Longer Lifespans,https://politics.theonion.com/obamacare-recklessly-providing-more-americans-with-acc-1819580875
809,1,Who Is Carly Fiorina?,https://politics.theonion.com/who-is-carly-fiorina-1819577764
810,1,"Hillary Clinton: The Merciless, Unrelenting March To The Presidency",https://politics.theonion.com/hillary-clinton-the-merciless-unrelenting-march-to-th-1819580862
811,1,Mitt Romney: The Path To The Non-Presidency,https://politics.theonion.com/mitt-romney-the-path-to-the-non-presidency-1819580861
812,1,Election 2014: America Gives Democracy One Last Shot,https://politics.theonion.com/election-2014-america-gives-democracy-one-last-shot-1819580836
813,1,Do You Approve Of Congress’ Job Performance?,https://politics.theonion.com/do-you-approve-of-congress-job-performance-1819594315
814,1,Report: Yasser Arafat Poisoned With Polonium,https://politics.theonion.com/report-yasser-arafat-poisoned-with-polonium-1819561956
815,1,"‘The State Of The Union Is Strong,’ Says Man Responsible For Shielding Nation From Truth",https://politics.theonion.com/the-state-of-the-union-is-strong-says-man-responsibl-1819574554
816,1,Congress Arrested On Manslaughter Charges,https://politics.theonion.com/congress-arrested-on-manslaughter-charges-1819574305
817,1,The Reelection Of Barack Obama: Four More Years Of Crushing America's Hopes And Dreams,https://politics.theonion.com/the-reelection-of-barack-obama-four-more-years-of-crus-1819580692
818,1,Remembering The Campaign Of Mitt Romney: A Man The Nation Will Hopefully Never Hear From Again,https://politics.theonion.com/remembering-the-campaign-of-mitt-romney-a-man-the-nati-1819580688
819,1,Sex Scandal Sinks Klemke Reelection Bid,https://politics.theonion.com/sex-scandal-sinks-klemke-reelection-bid-1819574159
820,1,The Onion's Live Coverage Of Election Day 2012,https://politics.theonion.com/the-onions-live-coverage-of-election-day-2012-1819574460
821,1,Mitt Romney Terrified What Will Happen If He Ever Stops Running For President,https://politics.theonion.com/mitt-romney-terrified-what-will-happen-if-he-ever-stops-1819574104
822,1,The 2012 Debates: Six Hours Of Sheer Torture,https://politics.theonion.com/the-2012-debates-six-hours-of-sheer-torture-1819580687
823,1,Live Coverage Of Last Night's Final Presidential Debate From Onion Politics,https://politics.theonion.com/live-coverage-of-last-nights-final-presidential-debate-1819575462
824,1,Live Coverage Of Last Night's Debate From Onion Politics,https://politics.theonion.com/live-coverage-of-last-nights-debate-from-onion-politics-1819576013
825,1,Biden Shares 20-Minute Post-Debate Kiss With Janna Ryan,https://politics.theonion.com/biden-shares-20-minute-post-debate-kiss-with-janna-ryan-1819574031
826,1,Security Removes Biden's Rowdy Buddies From Auditorium,https://politics.theonion.com/security-removes-bidens-rowdy-buddies-from-auditorium-1819574025
827,1,Mitt Romney Jots Down Ideas For Concession Speech While Obama Talks,https://politics.theonion.com/mitt-romney-jots-down-ideas-for-concession-speech-while-1819573987
828,1,Florida To Experiment With New 600-Lever Voting Machines,https://politics.theonion.com/florida-to-experiment-with-new-600-lever-voting-machine-1819573979
829,1,Guantánamo Prisoners Released Into Cheering DNC Crowd,https://politics.theonion.com/guantanamo-prisoners-released-into-cheering-dnc-crowd-1819573860
830,1,Joe Biden Hitchhikes To Democratic National Convention,https://politics.theonion.com/joe-biden-hitchhikes-to-democratic-national-convention-1819573882
831,1,The 2012 GOP Race: Looking Back On A Great Era In American Politics,https://politics.theonion.com/the-2012-gop-race-looking-back-on-a-great-era-in-ameri-1819580661
832,1,Slideshow: The Vice Presidency,https://politics.theonion.com/slideshow-the-vice-presidency-1819580646
833,1,New Senate Bill Tests Through The Roof,https://politics.theonion.com/new-senate-bill-tests-through-the-roof-1819583154
